DonorID,DonationDate,DonationAmount,Channel,Region,FirstDonationDate,Engagement,Frequency
D00130,2021-11-17,46.65,Event,London,2020-06-02,Yes,3
D00130,2020-12-27,71.62,Shop,Leeds,2020-06-02,No,3
D00130,2022-06-16,11.19,Event,Manchester,2020-06-02,No,3
D00131,2021-12-03,69.39,Event,Edinburgh,2021-10-02,No,7
D00131,2024-08-24,11.13,Event,Glasgow,2021-10-02,No,7
D00131,2023-04-28,111.69,Shop,Manchester,2021-10-02,No,7
D00131,2024-08-17,20.89,Event,Manchester,2021-10-02,Yes,7
D00131,2024-10-10,77.25,Campaign,Leeds,2021-10-02,Yes,7
D00131,2023-02-13,37.3,Online,Edinburgh,2021-10-02,No,7
D00131,2022-12-26,80.15,Event,Birmingham,2021-10-02,No,7
D00132,2023-08-04,114.53,Event,Manchester,2020-10-24,No,5
D00132,2023-04-23,13.68,Event,Liverpool,2020-10-24,No,5
D00132,2023-06-20,79.35,Event,Edinburgh,2020-10-24,No,5
D00132,2021-11-12,10.11,Campaign,Manchester,2020-10-24,Yes,5
D00132,2022-06-10,33.95,Shop,Leeds,2020-10-24,No,5
D00133,2023-03-29,48.94,Event,Manchester,2021-09-08,No,5
D00133,2022-01-16,26.44,Campaign,Liverpool,2021-09-08,Yes,5
D00133,2024-09-04,16.23,Campaign,Birmingham,2021-09-08,Yes,5
D00134,2022-08-01,73.13,Online,Glasgow,2021-06-20,No,3
D00134,2022-07-02,21.98,Shop,Leeds,2021-06-20,Yes,3
D00135,2024-07-19,37.98,Online,Liverpool,2023-02-24,Yes,3
D00135,2024-05-02,85.63,Event,London,2023-02-24,Yes,3
D00136,2021-08-06,18.15,Campaign,Manchester,2020-09-15,Yes,5
D00136,2023-07-10,35.36,Online,Liverpool,2020-09-15,Yes,5
D00136,2024-01-02,70.86,Event,Leeds,2020-09-15,Yes,5
D00136,2022-04-04,79.21,Event,Glasgow,2020-09-15,Yes,5
D00136,2024-01-25,39.88,Shop,Birmingham,2020-09-15,Yes,5
D00137,2024-04-30,92.79,Event,Edinburgh,2022-02-15,No,3
D00137,2024-08-21,18.7,Shop,Manchester,2022-02-15,No,3
D00137,2024-03-07,14.3,Event,Birmingham,2022-02-15,No,3
D00138,2023-10-18,12.85,Event,London,2021-06-04,Yes,5
D00138,2022-05-12,94.06,Shop,Birmingham,2021-06-04,No,5
D00138,2024-09-18,58.81,Event,Birmingham,2021-06-04,Yes,5
D00138,2024-07-02,55.49,Shop,Leeds,2021-06-04,No,5
D00138,2022-02-12,11.06,Event,Leeds,2021-06-04,Yes,5
D00139,2023-04-18,13.55,Campaign,Birmingham,2022-10-14,Yes,6
D00139,2024-04-24,47.19,Campaign,London,2022-10-14,No,6
D00140,2023-12-09,70.23,Event,Birmingham,2022-11-02,Yes,2
D00141,2023-10-13,12.22,Shop,Liverpool,2020-10-20,Yes,3
D00141,2021-03-12,52.48,Event,Manchester,2020-10-20,Yes,3
D00141,2021-01-14,44.04,Shop,London,2020-10-20,Yes,3
D00142,2024-02-12,117.72,Campaign,Liverpool,2022-11-12,No,7
D00142,2023-10-09,119.49,Campaign,Glasgow,2022-11-12,Yes,7
D00142,2024-07-13,53.77,Online,Glasgow,2022-11-12,No,7
D00143,2024-08-02,120.18,Campaign,Birmingham,2023-03-21,Yes,3
D00144,2023-06-05,50.62,Online,Edinburgh,2022-01-03,No,2
D00144,2022-04-08,76.33,Campaign,Glasgow,2022-01-03,No,2
D00145,2023-12-11,61.42,Online,Liverpool,2023-07-23,Yes,7
D00145,2023-11-29,78.39,Shop,Glasgow,2023-07-23,Yes,7
D00146,2023-08-22,39.32,Online,Liverpool,2020-05-01,No,7
D00146,2022-07-29,30.18,Campaign,Edinburgh,2020-05-01,No,7
D00146,2020-08-12,103.7,Event,London,2020-05-01,Yes,7
D00146,2020-11-16,38.94,Campaign,Leeds,2020-05-01,Yes,7
D00146,2023-09-28,69.95,Event,London,2020-05-01,Yes,7
D00146,2022-04-02,102.62,Campaign,Edinburgh,2020-05-01,Yes,7
D00146,2020-11-05,50.48,Event,Glasgow,2020-05-01,Yes,7
D00147,2021-05-29,21.06,Event,Glasgow,2020-07-22,Yes,3
D00147,2021-10-13,11.93,Event,Glasgow,2020-07-22,No,3
D00147,2022-04-05,43.55,Shop,Birmingham,2020-07-22,Yes,3
D00148,2023-11-03,98.78,Online,Manchester,2023-01-18,No,6
D00148,2023-09-29,21.28,Event,London,2023-01-18,No,6
D00148,2023-09-02,26.68,Shop,Glasgow,2023-01-18,No,6
D00149,2023-06-26,14.85,Event,Manchester,2021-01-30,No,3
D00149,2023-06-05,10.51,Online,Liverpool,2021-01-30,No,3
D00149,2021-12-26,102.22,Shop,Manchester,2021-01-30,No,3
D00150,2024-02-08,48.5,Campaign,Birmingham,2023-01-22,No,4
D00150,2023-06-09,78.31,Shop,London,2023-01-22,Yes,4
D00150,2023-03-13,59.04,Event,Manchester,2023-01-22,Yes,4
D00151,2022-07-18,86.49,Campaign,Leeds,2020-08-27,Yes,3
D00151,2020-11-01,47.14,Event,Leeds,2020-08-27,No,3
D00151,2024-05-08,21.12,Campaign,Liverpool,2020-08-27,Yes,3
D00152,2023-01-16,34.88,Online,London,2020-05-18,Yes,5
D00152,2022-02-14,88.49,Event,Leeds,2020-05-18,No,5
D00152,2024-04-27,65.55,Campaign,Manchester,2020-05-18,Yes,5
D00152,2022-09-15,26.47,Campaign,Manchester,2020-05-18,No,5
D00152,2022-05-14,17.38,Event,Manchester,2020-05-18,No,5
D00153,2021-02-22,29.06,Online,Edinburgh,2020-06-22,No,6
D00153,2021-11-14,50.27,Online,Liverpool,2020-06-22,No,6
D00153,2023-10-24,32.19,Online,Birmingham,2020-06-22,Yes,6
D00153,2020-07-04,36.16,Shop,Edinburgh,2020-06-22,Yes,6
D00153,2024-02-05,35.62,Campaign,Birmingham,2020-06-22,Yes,6
D00153,2023-04-14,27.64,Shop,Glasgow,2020-06-22,No,6
D00154,2020-11-15,181.69,Shop,Edinburgh,2020-03-10,Yes,10
D00154,2022-04-08,26.65,Online,Manchester,2020-03-10,Yes,10
D00154,2023-12-07,22.57,Event,London,2020-03-10,No,10
D00154,2021-01-26,31.31,Online,Birmingham,2020-03-10,No,10
D00154,2024-02-02,81.26,Event,Leeds,2020-03-10,Yes,10
D00154,2023-10-19,223.27,Shop,Glasgow,2020-03-10,Yes,10
D00154,2023-04-16,19.54,Campaign,Liverpool,2020-03-10,Yes,10
D00154,2021-07-14,15.79,Shop,Leeds,2020-03-10,Yes,10
D00154,2023-08-28,61.75,Online,London,2020-03-10,No,10
D00154,2023-07-14,15.45,Campaign,Manchester,2020-03-10,Yes,10
D00155,2024-09-19,163.83,Event,Leeds,2021-07-05,No,3
D00155,2023-08-11,72.1,Event,London,2021-07-05,Yes,3
D00156,2024-02-06,10.54,Online,Glasgow,2023-04-01,Yes,2
D00156,2024-11-01,48.46,Online,Manchester,2023-04-01,Yes,2
D00157,2022-12-17,62.61,Shop,Manchester,2022-04-13,Yes,3
D00158,2023-09-24,29.77,Online,Liverpool,2020-05-20,Yes,2
D00158,2023-05-13,18.77,Event,Manchester,2020-05-20,Yes,2
D00159,2022-07-23,36.04,Campaign,London,2021-12-01,No,3
D00159,2023-07-15,35.16,Event,Manchester,2021-12-01,No,3
D00159,2024-09-26,52.55,Online,Manchester,2021-12-01,No,3
D00160,2024-12-03,30.85,Shop,Manchester,2023-01-06,No,3
D00161,2022-09-03,98.59,Shop,Manchester,2021-04-23,No,3
D00162,2024-12-02,61.72,Online,Leeds,2023-04-29,Yes,2
D00162,2024-06-29,55.18,Online,Leeds,2023-04-29,No,2
D00163,2021-07-27,55.6,Online,Birmingham,2021-06-11,Yes,4
D00163,2022-01-06,60.35,Online,Glasgow,2021-06-11,Yes,4
D00163,2024-11-22,131.78,Campaign,London,2021-06-11,Yes,4
D00163,2022-12-04,30.69,Campaign,London,2021-06-11,Yes,4
D00164,2024-04-26,32.84,Online,Liverpool,2022-01-08,Yes,2
D00164,2022-11-11,10.73,Shop,Manchester,2022-01-08,Yes,2
D00165,2024-03-27,18.63,Shop,London,2022-07-26,No,7
D00165,2024-12-08,39.78,Event,Manchester,2022-07-26,Yes,7
D00165,2023-03-16,101.19,Campaign,Glasgow,2022-07-26,No,7
D00166,2023-06-11,50.9,Event,Leeds,2022-12-01,Yes,4
D00166,2023-05-30,82.33,Online,Leeds,2022-12-01,No,4
D00166,2023-05-18,33.05,Shop,Leeds,2022-12-01,No,4
D00166,2024-11-17,25.18,Event,Birmingham,2022-12-01,Yes,4
D00167,2022-09-03,46.9,Event,Birmingham,2020-08-29,Yes,2
D00167,2024-08-24,31.41,Shop,Edinburgh,2020-08-29,No,2
D00168,2023-05-08,28.67,Shop,Glasgow,2022-10-12,Yes,4
D00168,2024-04-30,21.14,Online,Birmingham,2022-10-12,No,4
D00168,2024-04-08,47.93,Online,Liverpool,2022-10-12,Yes,4
D00169,2023-12-07,56.06,Event,Glasgow,2022-03-23,Yes,4
D00170,2023-02-26,38.05,Shop,Glasgow,2022-12-28,Yes,4
D00171,2023-11-18,46.47,Event,Liverpool,2022-03-03,Yes,2
D00172,2023-06-04,93.58,Online,Manchester,2022-02-25,No,5
D00172,2024-10-14,42.71,Event,Birmingham,2022-02-25,Yes,5
D00172,2023-11-02,37.13,Campaign,Birmingham,2022-02-25,Yes,5
D00175,2024-11-10,40.85,Shop,Leeds,2023-03-07,Yes,4
D00175,2023-09-24,180.97,Event,Glasgow,2023-03-07,No,4
D00176,2023-12-10,40.07,Event,Manchester,2021-03-29,Yes,4
D00176,2023-08-16,18.73,Shop,Manchester,2021-03-29,No,4
D00176,2022-01-10,11.88,Shop,Edinburgh,2021-03-29,No,4
D00176,2024-02-08,10.63,Shop,Manchester,2021-03-29,Yes,4
D00177,2024-08-12,18.77,Shop,Edinburgh,2022-12-31,No,3
D00177,2024-11-26,60.33,Online,Glasgow,2022-12-31,No,3
D00178,2024-11-25,113.68,Event,London,2022-07-02,Yes,3
D00178,2024-06-18,22.62,Event,London,2022-07-02,Yes,3
D00179,2023-11-28,34.34,Shop,Liverpool,2020-02-15,Yes,2
D00179,2021-07-12,37.44,Shop,Glasgow,2020-02-15,No,2
D00182,2022-05-07,14.97,Online,Edinburgh,2022-01-20,No,3
D00182,2024-10-17,48.38,Event,Birmingham,2022-01-20,No,3
D00182,2022-04-28,33.6,Online,Edinburgh,2022-01-20,No,3
D00183,2024-08-12,147.43,Online,Glasgow,2021-10-21,No,2
D00184,2022-11-13,89.97,Shop,London,2020-10-09,Yes,3
D00184,2023-06-15,23.72,Campaign,Liverpool,2020-10-09,Yes,3
D00184,2022-12-13,160.93,Campaign,Edinburgh,2020-10-09,No,3
D00185,2020-11-03,148.96,Campaign,Birmingham,2020-03-05,No,6
D00185,2023-05-09,10.47,Online,Manchester,2020-03-05,No,6
D00185,2020-03-22,10.57,Event,Edinburgh,2020-03-05,No,6
D00185,2023-07-21,45.77,Campaign,Leeds,2020-03-05,No,6
D00185,2020-07-28,14.53,Online,Liverpool,2020-03-05,Yes,6
D00185,2024-01-01,41.89,Event,Leeds,2020-03-05,No,6
D00186,2022-09-26,56.4,Shop,Liverpool,2022-07-26,Yes,2
D00187,2023-11-19,49.05,Event,London,2022-10-17,No,4
D00188,2023-06-21,89.12,Online,Liverpool,2020-03-30,No,3
D00188,2023-10-23,64.24,Event,Edinburgh,2020-03-30,No,3
D00188,2024-01-05,13.11,Campaign,Glasgow,2020-03-30,No,3
D00189,2023-01-25,13.5,Shop,Glasgow,2022-09-23,No,6
D00189,2024-11-20,22.31,Shop,Edinburgh,2022-09-23,Yes,6
D00189,2024-11-18,39.85,Event,London,2022-09-23,Yes,6
D00189,2024-01-26,13.08,Event,Birmingham,2022-09-23,Yes,6
D00190,2023-09-19,140.44,Online,Liverpool,2023-04-21,No,3
D00191,2023-09-15,60.03,Shop,Birmingham,2022-09-28,No,1
D00192,2022-03-31,30.27,Online,Glasgow,2020-12-09,Yes,3
D00192,2024-12-07,14.24,Event,Edinburgh,2020-12-09,Yes,3
D00192,2022-09-03,40.66,Event,Edinburgh,2020-12-09,No,3
D00193,2024-07-09,98.49,Campaign,London,2023-10-09,Yes,3
D00194,2024-07-28,23.82,Event,Manchester,2023-11-11,Yes,4
D00195,2020-04-17,63.16,Online,London,2020-03-08,No,4
D00195,2023-05-24,67.89,Online,Manchester,2020-03-08,Yes,4
D00195,2023-03-08,10.88,Campaign,Birmingham,2020-03-08,Yes,4
D00195,2021-10-17,11.48,Campaign,Glasgow,2020-03-08,Yes,4
D00196,2022-07-29,18.55,Online,Edinburgh,2020-06-17,Yes,3
D00196,2023-10-28,33.85,Event,Glasgow,2020-06-17,No,3
D00196,2020-07-24,155.17,Online,Edinburgh,2020-06-17,Yes,3
D00197,2024-07-17,166.09,Online,London,2023-07-24,No,4
D00198,2023-11-11,73.74,Shop,Liverpool,2021-03-30,Yes,3
D00198,2023-11-22,23.13,Campaign,London,2021-03-30,Yes,3
D00199,2024-09-03,59.96,Online,Manchester,2021-07-24,Yes,5
D00199,2024-05-27,41.11,Shop,Manchester,2021-07-24,No,5
D00199,2023-03-12,69.98,Shop,Leeds,2021-07-24,Yes,5
D00199,2024-11-19,130.54,Online,Glasgow,2021-07-24,Yes,5
D00199,2023-03-05,41.55,Campaign,Edinburgh,2021-07-24,Yes,5
D00200,2024-07-30,171.35,Online,Liverpool,2021-10-11,Yes,9
D00200,2024-12-16,65.42,Campaign,Birmingham,2021-10-11,Yes,9
D00200,2023-02-08,13.55,Online,Edinburgh,2021-10-11,Yes,9
D00200,2022-05-23,65.48,Event,Leeds,2021-10-11,No,9
D00200,2024-12-23,11.19,Campaign,Birmingham,2021-10-11,No,9
D00200,2022-12-02,24.74,Shop,London,2021-10-11,Yes,9
D00200,2024-11-18,19.8,Shop,Birmingham,2021-10-11,No,9
D00201,2021-09-12,60.21,Shop,Liverpool,2021-07-01,No,4
D00201,2022-01-10,68.57,Event,Birmingham,2021-07-01,Yes,4
D00201,2021-10-11,116.11,Shop,Manchester,2021-07-01,No,4
D00201,2024-08-24,83.91,Online,Edinburgh,2021-07-01,No,4
D00202,2023-05-15,31.57,Online,Edinburgh,2022-06-02,Yes,4
D00202,2023-02-28,10.76,Campaign,Edinburgh,2022-06-02,Yes,4
D00202,2024-12-24,31.12,Campaign,Manchester,2022-06-02,Yes,4
D00203,2022-04-30,12.59,Campaign,Birmingham,2021-05-13,Yes,2
D00203,2022-11-09,19.24,Event,Birmingham,2021-05-13,Yes,2
D00204,2022-06-20,28.19,Event,Leeds,2021-10-23,No,3
D00204,2022-08-06,49.46,Shop,Edinburgh,2021-10-23,No,3
D00204,2022-06-26,30.46,Shop,Birmingham,2021-10-23,No,3
D00205,2024-03-20,40.92,Shop,Edinburgh,2021-04-16,No,5
D00205,2022-08-09,156.88,Event,Edinburgh,2021-04-16,No,5
D00205,2024-10-16,10.29,Shop,Birmingham,2021-04-16,No,5
D00205,2023-05-12,132.89,Campaign,Birmingham,2021-04-16,Yes,5
D00206,2024-04-21,78.15,Event,London,2022-12-08,Yes,7
D00206,2024-11-13,10.68,Event,Liverpool,2022-12-08,Yes,7
D00206,2024-10-05,11.84,Campaign,London,2022-12-08,Yes,7
D00208,2023-08-08,38.31,Shop,Glasgow,2021-11-02,No,4
D00208,2022-12-13,73.95,Shop,Liverpool,2021-11-02,Yes,4
D00208,2023-04-14,34.92,Event,Glasgow,2021-11-02,Yes,4
D00209,2023-06-16,47.65,Online,Birmingham,2022-01-11,Yes,5
D00209,2024-12-18,105.01,Campaign,Edinburgh,2022-01-11,No,5
D00209,2023-12-08,18.97,Campaign,Leeds,2022-01-11,No,5
D00209,2022-12-26,34.07,Online,Liverpool,2022-01-11,No,5
D00211,2022-02-08,40.02,Campaign,Manchester,2021-06-13,No,6
D00211,2023-01-24,61.61,Event,Edinburgh,2021-06-13,No,6
D00211,2024-06-16,24.21,Online,Manchester,2021-06-13,Yes,6
D00211,2021-07-10,14.49,Campaign,Birmingham,2021-06-13,No,6
D00211,2024-07-24,32.66,Online,Liverpool,2021-06-13,No,6
D00211,2022-11-25,52.59,Campaign,Glasgow,2021-06-13,Yes,6
D00212,2023-01-24,45.35,Campaign,Birmingham,2021-03-18,Yes,3
D00212,2021-06-27,15.19,Event,Leeds,2021-03-18,Yes,3
D00212,2022-05-06,151.59,Campaign,Liverpool,2021-03-18,Yes,3
D00213,2023-07-17,18.88,Event,Glasgow,2020-07-05,Yes,3
D00213,2024-03-02,17.68,Online,Birmingham,2020-07-05,No,3
D00213,2023-08-28,41.1,Online,Edinburgh,2020-07-05,No,3
D00214,2021-07-27,27.17,Shop,Manchester,2021-02-14,Yes,3
D00214,2023-09-04,77.9,Campaign,London,2021-02-14,No,3
D00214,2022-04-08,35.88,Shop,Manchester,2021-02-14,Yes,3
D00215,2023-04-29,218.4,Online,Birmingham,2020-10-26,No,4
D00215,2021-10-30,28.86,Event,Manchester,2020-10-26,Yes,4
D00215,2023-04-17,27.06,Event,Leeds,2020-10-26,No,4
D00215,2023-05-15,24.65,Shop,Birmingham,2020-10-26,No,4
D00216,2022-10-04,53.79,Campaign,Leeds,2022-08-15,Yes,4
D00216,2024-05-19,24.09,Shop,Birmingham,2022-08-15,No,4
D00216,2023-09-23,34.49,Event,Glasgow,2022-08-15,Yes,4
D00217,2024-08-10,18.84,Online,Edinburgh,2023-09-19,Yes,5
D00217,2024-04-25,37.77,Online,London,2023-09-19,Yes,5
D00218,2023-02-12,133.94,Campaign,Liverpool,2021-05-20,No,5
D00218,2023-02-21,19.24,Shop,Birmingham,2021-05-20,Yes,5
D00218,2023-05-20,91.79,Event,Liverpool,2021-05-20,Yes,5
D00218,2023-07-30,33.48,Shop,Liverpool,2021-05-20,Yes,5
D00220,2022-12-31,18.59,Shop,Liverpool,2021-11-25,No,6
D00220,2023-08-04,32.08,Online,Leeds,2021-11-25,Yes,6
D00220,2021-11-29,243.71,Online,Edinburgh,2021-11-25,Yes,6
D00220,2024-11-16,24.06,Shop,Manchester,2021-11-25,Yes,6
D00220,2022-08-02,78.01,Shop,Birmingham,2021-11-25,Yes,6
D00221,2023-07-16,77.78,Campaign,London,2023-02-08,Yes,6
D00221,2023-07-11,32.45,Shop,Liverpool,2023-02-08,No,6
D00221,2024-11-20,16.45,Campaign,Liverpool,2023-02-08,No,6
D00221,2023-07-09,12.68,Campaign,Manchester,2023-02-08,Yes,6
D00221,2023-08-25,15.68,Event,Edinburgh,2023-02-08,Yes,6
D00222,2022-04-04,113.38,Shop,Liverpool,2021-07-28,No,1
D00223,2023-04-15,20.41,Online,Leeds,2022-01-29,No,2
D00223,2022-09-29,71.08,Event,Manchester,2022-01-29,No,2
D00224,2022-02-18,62.32,Campaign,Edinburgh,2020-12-23,Yes,4
D00224,2023-12-12,48.11,Event,Edinburgh,2020-12-23,No,4
D00224,2022-03-31,37.03,Shop,Birmingham,2020-12-23,Yes,4
D00224,2024-09-21,83.34,Campaign,Glasgow,2020-12-23,Yes,4
D00225,2023-12-01,140.1,Online,Leeds,2023-08-23,Yes,4
D00225,2024-05-29,22.18,Shop,Manchester,2023-08-23,No,4
D00225,2023-09-11,41.61,Campaign,Liverpool,2023-08-23,Yes,4
D00225,2024-11-16,66.1,Event,London,2023-08-23,Yes,4
D00226,2023-06-26,40.1,Event,Liverpool,2020-05-29,Yes,4
D00226,2022-06-05,90.66,Event,Manchester,2020-05-29,No,4
D00226,2021-12-14,31.37,Online,London,2020-05-29,No,4
D00226,2024-02-08,73.18,Event,Glasgow,2020-05-29,Yes,4
D00227,2024-10-15,66.69,Shop,Leeds,2022-07-18,No,6
D00227,2024-04-01,12.62,Online,Leeds,2022-07-18,No,6
D00228,2023-12-13,36.22,Event,Edinburgh,2023-05-25,No,5
D00228,2024-04-11,28.85,Online,Manchester,2023-05-25,Yes,5
D00228,2024-11-06,79.18,Online,Liverpool,2023-05-25,No,5
D00230,2020-04-06,27.79,Event,Glasgow,2020-03-27,No,4
D00230,2023-01-27,18.57,Shop,Glasgow,2020-03-27,Yes,4
D00230,2023-06-02,31.24,Shop,Manchester,2020-03-27,Yes,4
D00230,2021-06-29,89.99,Campaign,Glasgow,2020-03-27,Yes,4
D00231,2023-07-27,82.29,Shop,Birmingham,2020-02-16,No,4
D00231,2021-07-04,27.2,Shop,Leeds,2020-02-16,Yes,4
D00231,2021-12-27,58.29,Campaign,Glasgow,2020-02-16,Yes,4
D00231,2021-10-07,30.13,Campaign,Glasgow,2020-02-16,No,4
D00232,2022-07-01,57.81,Event,Edinburgh,2021-04-15,No,4
D00232,2024-06-20,36.95,Online,Manchester,2021-04-15,Yes,4
D00232,2023-02-15,15.54,Event,Edinburgh,2021-04-15,Yes,4
D00232,2024-05-04,49.27,Online,London,2021-04-15,No,4
D00233,2021-06-07,51.59,Shop,London,2020-04-02,No,4
D00233,2023-02-14,140.86,Event,Birmingham,2020-04-02,No,4
D00233,2020-07-10,54.35,Event,Glasgow,2020-04-02,No,4
D00233,2021-07-09,25.98,Shop,Leeds,2020-04-02,Yes,4
D00234,2023-07-11,113.64,Online,Manchester,2020-10-07,No,5
D00234,2023-08-10,83.07,Event,Birmingham,2020-10-07,No,5
D00234,2021-09-14,80.61,Event,Liverpool,2020-10-07,No,5
D00234,2023-03-05,64.86,Shop,Edinburgh,2020-10-07,Yes,5
D00234,2021-12-20,25.9,Campaign,London,2020-10-07,Yes,5
D00235,2020-11-25,13.54,Online,Manchester,2020-09-09,No,7
D00235,2021-03-20,56.04,Shop,Manchester,2020-09-09,Yes,7
D00235,2022-11-15,36.22,Shop,Liverpool,2020-09-09,No,7
D00235,2023-03-14,29.42,Online,Edinburgh,2020-09-09,No,7
D00235,2021-02-02,11.91,Event,Edinburgh,2020-09-09,No,7
D00235,2023-12-11,29.08,Campaign,Edinburgh,2020-09-09,No,7
D00235,2022-08-25,14.33,Event,Leeds,2020-09-09,Yes,7
D00236,2023-10-30,21.99,Campaign,Liverpool,2023-09-23,Yes,4
D00237,2022-04-29,76.81,Event,Liverpool,2020-01-13,No,3
D00237,2023-07-19,48.66,Online,Liverpool,2020-01-13,Yes,3
D00237,2020-03-06,51.09,Event,Birmingham,2020-01-13,No,3
D00238,2024-09-02,70.25,Shop,London,2020-12-03,Yes,2
D00238,2024-06-15,169.61,Event,Birmingham,2020-12-03,Yes,2
D00239,2022-10-01,70.61,Online,London,2022-02-20,No,4
D00239,2023-08-30,51.1,Event,Birmingham,2022-02-20,No,4
D00239,2023-02-26,21.5,Campaign,Birmingham,2022-02-20,No,4
D00240,2022-05-09,43.71,Event,London,2021-12-01,Yes,1
D00241,2023-12-27,35.28,Shop,Birmingham,2022-02-17,No,3
D00241,2023-12-02,45.48,Shop,Glasgow,2022-02-17,No,3
D00242,2022-12-28,97.55,Shop,Edinburgh,2020-04-10,No,4
D00242,2022-06-28,48.73,Campaign,Manchester,2020-04-10,Yes,4
D00242,2021-07-19,24.59,Campaign,Leeds,2020-04-10,No,4
D00242,2022-04-03,96.28,Shop,Edinburgh,2020-04-10,No,4
D00243,2023-04-29,115.34,Shop,Manchester,2021-04-14,Yes,2
D00243,2023-06-16,39.03,Event,Edinburgh,2021-04-14,Yes,2
D00244,2023-07-05,17.98,Event,Manchester,2022-03-18,No,5
D00244,2024-09-27,19.47,Event,Leeds,2022-03-18,Yes,5
D00244,2023-09-21,15.91,Shop,Liverpool,2022-03-18,No,5
D00245,2024-05-31,62.68,Event,Glasgow,2021-03-04,Yes,4
D00245,2023-07-10,52.75,Campaign,Manchester,2021-03-04,Yes,4
D00245,2024-07-01,40.32,Online,Edinburgh,2021-03-04,Yes,4
D00245,2023-11-09,11.2,Shop,Liverpool,2021-03-04,No,4
D00246,2024-01-27,33.85,Event,Birmingham,2020-05-07,Yes,5
D00246,2020-08-12,161.25,Online,London,2020-05-07,Yes,5
D00246,2023-09-14,68.31,Event,London,2020-05-07,No,5
D00246,2023-03-15,12.22,Shop,Leeds,2020-05-07,Yes,5
D00246,2020-10-31,36.22,Online,Liverpool,2020-05-07,No,5
D00247,2022-07-11,38.13,Campaign,Manchester,2020-07-10,Yes,2
D00247,2023-03-11,14.09,Campaign,Glasgow,2020-07-10,Yes,2
D00248,2024-05-29,14.72,Campaign,Leeds,2023-01-24,Yes,4
D00248,2024-06-08,65.33,Shop,Liverpool,2023-01-24,Yes,4
D00249,2022-06-13,20.73,Online,Edinburgh,2022-01-06,No,3
D00249,2023-03-16,280.78,Online,Birmingham,2022-01-06,Yes,3
D00249,2023-07-02,27.07,Online,Leeds,2022-01-06,No,3
D00250,2024-03-24,20.84,Campaign,Manchester,2022-05-19,No,3
D00251,2024-12-27,22.69,Campaign,London,2021-01-02,Yes,3
D00251,2023-10-10,81.02,Shop,Liverpool,2021-01-02,Yes,3
D00251,2022-08-06,28.2,Event,Manchester,2021-01-02,Yes,3
D00252,2024-06-09,166.59,Event,Leeds,2023-03-25,Yes,2
D00252,2023-06-15,10.48,Shop,London,2023-03-25,No,2
D00253,2024-12-13,145.53,Shop,Glasgow,2023-12-29,Yes,4
D00254,2024-06-23,39.97,Event,Manchester,2023-09-17,Yes,3
D00255,2022-10-12,24.25,Campaign,Edinburgh,2022-07-02,No,4
D00256,2024-07-13,22.93,Online,Manchester,2021-05-11,Yes,6
D00256,2022-07-23,34.03,Campaign,Edinburgh,2021-05-11,Yes,6
D00256,2024-04-27,26.36,Online,London,2021-05-11,No,6
D00256,2024-12-01,15.47,Shop,Glasgow,2021-05-11,No,6
D00256,2023-07-03,75.8,Event,Glasgow,2021-05-11,Yes,6
D00256,2022-07-23,26.47,Shop,Leeds,2021-05-11,No,6
D00257,2024-04-07,64.87,Online,Glasgow,2021-08-20,No,3
D00257,2023-02-04,34.86,Online,Liverpool,2021-08-20,Yes,3
D00259,2024-06-28,80.49,Shop,Manchester,2022-12-24,No,4
D00260,2023-08-04,32.66,Online,Liverpool,2023-03-19,No,3
D00260,2023-08-12,37.82,Event,Manchester,2023-03-19,No,3
D00261,2024-04-23,16.47,Event,Edinburgh,2020-07-29,Yes,3
D00261,2023-12-01,23.13,Online,Edinburgh,2020-07-29,Yes,3
D00261,2021-04-20,37.61,Shop,Liverpool,2020-07-29,Yes,3
D00262,2022-11-07,60.78,Event,Liverpool,2020-02-04,No,2
D00262,2020-04-12,10.89,Online,Edinburgh,2020-02-04,No,2
D00263,2023-09-11,33.51,Online,London,2021-03-05,No,2
D00263,2024-12-22,26.3,Shop,Birmingham,2021-03-05,No,2
D00264,2020-12-10,26.07,Event,London,2020-09-25,No,7
D00264,2023-10-02,136.73,Online,London,2020-09-25,No,7
D00264,2024-07-08,73.53,Shop,Liverpool,2020-09-25,No,7
D00264,2021-08-18,23.57,Event,Manchester,2020-09-25,Yes,7
D00264,2022-10-21,21.28,Shop,London,2020-09-25,Yes,7
D00264,2021-12-26,21.69,Campaign,London,2020-09-25,Yes,7
D00264,2021-04-06,12.99,Online,Edinburgh,2020-09-25,No,7
D00265,2023-07-30,91.44,Event,Birmingham,2021-04-28,Yes,3
D00265,2021-06-08,172.51,Campaign,Manchester,2021-04-28,Yes,3
D00266,2023-04-13,148.78,Shop,Glasgow,2022-08-09,No,6
D00266,2024-02-09,48.22,Shop,London,2022-08-09,No,6
D00266,2024-05-10,13.68,Event,Leeds,2022-08-09,No,6
D00266,2023-12-29,11.45,Online,Leeds,2022-08-09,No,6
D00266,2023-03-15,14.68,Shop,Manchester,2022-08-09,Yes,6
D00266,2023-06-06,14.72,Event,Leeds,2022-08-09,Yes,6
D00267,2022-02-12,72.55,Campaign,Liverpool,2021-02-10,Yes,1
D00268,2024-09-21,49.87,Campaign,Birmingham,2021-08-01,Yes,3
